"trip_distance","fare_amount","total_amount","trip_timelength","intratrip","weekday"
3.33,17,20.8,26.0333333333333,"no","martes"
1.79,8.5,11.76,9.61666666666667,"no","sábado"
2.1,13.5,18.35,19.9,"no","miércoles"
2.9,11.5,14,10.4333333333333,"no","sábado"
2.46,11,13.53,11.5,"no","martes"
8.2,30,44.21,33.8333333333333,"yes","viernes"
1.21,8.5,12.36,11.2666666666667,"no","viernes"
3.11,12,15.96,12.4166666666667,"no","lunes"
0.9,7,9.95,8.73333333333333,"no","viernes"
10.68,33,48.07,26.4333333333333,"yes","miércoles"
15.6,49,66.84,52.7833333333333,"yes","jueves"
3.3,13,17.3,14.1333333333333,"no","viernes"
12.68,34.5,46.56,24.8,"yes","jueves"
9.9,34,49.61,42.8333333333333,"yes","lunes"
0.89,6,8.8,6.38333333333333,"no","miércoles"
12,35.5,47.34,27.1166666666667,"yes","miércoles"
1.36,11.5,15.96,16.75,"no","jueves"
1.77,11.5,16.62,15.9,"no","lunes"
1.2,7.5,10.55,8.5,"no","jueves"
1.94,9,12.96,10.55,"no","miércoles"
1.47,6.5,9.36,5.4,"no","lunes"
4.39,16.5,20.3,19.0166666666667,"no","martes"
2.39,11,14.76,12.9666666666667,"no","sábado"
2.5,18,21.8,29.8833333333333,"no","jueves"
2.87,14,18.36,18.7166666666667,"yes","viernes"
5.44,25,32.16,32.1166666666667,"no","lunes"
2.8,14.5,19.56,21.05,"no","lunes"
13.8,38.5,47.75,24.1333333333333,"no","lunes"
1.1,6.5,9.95,7,"no","miércoles"
3.66,16,20.76,20.6666666666667,"no","sábado"
1.18,6.5,9.36,6.5,"no","martes"
1,7,10.55,8.6,"no","lunes"
1.47,7,9.96,6.85,"no","martes"
2.28,11.5,15.36,13.0166666666667,"no","miércoles"
2.63,11.5,14.08,14.65,"no","martes"
3.1,16.5,22.88,24.6,"no","miércoles"
19.69,55.5,68.76,43.6,"yes","viernes"
4.4,16.5,22.88,16.9333333333333,"yes","miércoles"
1.9,11.5,15.35,16.8166666666667,"no","viernes"
1.32,8,11.16,10.3,"no","jueves"
1.6,9,12.36,11.3833333333333,"no","miércoles"
3.11,11.5,15.36,11.2833333333333,"no","sábado"
6.2,22,28.55,21.15,"no","viernes"
3.29,12.5,16.56,13.15,"no","sábado"
1,7.5,9.8,9.56666666666667,"no","martes"
1.69,11,15.36,15.4166666666667,"no","jueves"
1.6,9.5,12.96,11.4666666666667,"no","sábado"
6.1,24.5,30.96,33.0666666666667,"yes","sábado"
0.7,7,9.8,8.43333333333333,"no","martes"
2,8,11.76,6.81666666666667,"no","jueves"
6.42,28.5,33.8,39.1833333333333,"yes","viernes"
1.2,8,11.8,9.45,"no","viernes"
3,14.5,19.75,19.9333333333333,"no","martes"
3.7,17.5,24.1,24.8833333333333,"no","viernes"
8.5,32.5,41.3,44.2,"no","viernes"
1.9,9,11.3,10.6666666666667,"no","lunes"
2.61,10.5,13.3,11.3333333333333,"no","viernes"
1.53,11,15.38,16.75,"no","sábado"
1.48,7,10.56,6.81666666666667,"no","miércoles"
9.4,32.5,47.79,38.7333333333333,"yes","jueves"
7.46,31.5,39.96,48.2166666666667,"yes","miércoles"
14.96,41,57.41,24.8,"yes","jueves"
2.43,12,15.96,15.1,"no","miércoles"
2.8,11.5,15.35,13.1833333333333,"yes","jueves"
1.28,8,11.76,10.15,"no","lunes"
7.1,22,27.95,16.1,"yes","miércoles"
1.85,9,12.3,10.8833333333333,"no","sábado"
0.77,5.5,7.8,5.63333333333333,"no","jueves"
2.77,11.5,15.96,12.4,"yes","jueves"
0.87,6.5,9.36,7.13333333333333,"no","viernes"
2.13,10,13.56,13,"no","jueves"
1.9,12,15.95,17.1333333333333,"no","jueves"
1.1,10,14.75,14.9166666666667,"no","viernes"
3.24,15,20.16,19.2,"no","miércoles"
0.98,7,9.96,7.21666666666667,"no","miércoles"
1.1,8.5,12.3,11.7166666666667,"no","miércoles"
1.6,8,10.3,8.4,"no","sábado"
2.94,13,17.16,16.1333333333333,"no","viernes"
0.8,6.5,9.96,7.18333333333333,"no","viernes"
0.78,6.5,9.96,7.46666666666667,"no","viernes"
0.72,6.5,9.3,7.46666666666667,"no","sábado"
8.17,23.5,31,14.65,"yes","lunes"
3.3,13,17.15,12.3166666666667,"no","viernes"
1.5,9.5,13.55,12.4166666666667,"no","miércoles"
3.4,11.5,16,7.46666666666667,"no","jueves"
0.84,5.5,8.3,5.11666666666667,"no","lunes"
2.26,9,11.3,8.91666666666667,"no","lunes"
9.8,34,42.95,39.1,"yes","miércoles"
2.35,9.5,12.96,10.8333333333333,"no","sábado"
1,8,11.15,9.93333333333333,"no","sábado"
1.7,9.5,12.95,11.9,"no","lunes"
0.9,5.5,8.15,5.25,"no","lunes"
2.37,13.5,17.3,19.5166666666667,"no","miércoles"
1.2,7.5,11,8.1,"no","viernes"
8.8,27.5,42.06,26.2166666666667,"yes","jueves"
6.33,22,27.96,23.2833333333333,"yes","viernes"
3,13.5,18.35,16.75,"no","martes"
3.5,15,19.55,19.5666666666667,"no","viernes"
0.6,5,8,5.16666666666667,"no","martes"
1.54,7.5,10.56,7.63333333333333,"no","martes"
1.6,9,11.8,11.7833333333333,"no","jueves"
1.2,7.5,11.15,8.18333333333333,"no","viernes"
4.01,13.5,17.76,10.1166666666667,"no","sábado"
10.29,34,49.61,34.3833333333333,"yes","martes"
1.1,6.5,9.35,6.53333333333333,"no","domingo"
2.01,16,21.36,25.3666666666667,"no","miércoles"
0.94,7,9.3,8.25,"no","jueves"
6.84,21,27.88,15.5,"no","lunes"
8.83,26.5,40.27,20.0166666666667,"yes","jueves"
1.7,8,11.15,6.95,"no","martes"
3.6,21.5,28.5,30.2333333333333,"yes","domingo"
8.8,32.5,41.15,39.2,"no","jueves"
1.7,8,11.15,8.41666666666667,"no","sábado"
10.16,30,40.84,23.7666666666667,"yes","lunes"
3.3,13.5,17.8,15.9666666666667,"no","lunes"
2.35,9.5,12.96,9.78333333333333,"no","miércoles"
0.9,7.5,11.15,10.0666666666667,"no","viernes"
1.5,9,12.35,12.2666666666667,"no","viernes"
1.8,9.5,12.95,11.4166666666667,"no","lunes"
0.8,5.5,8.15,5.18333333333333,"no","sábado"
2.2,10,13.56,10.75,"no","miércoles"
1.1,7.5,10.56,10.1,"no","viernes"
3.87,15.5,20.16,19.2833333333333,"no","jueves"
0.7,5.5,8.16,5.41666666666667,"no","sábado"
3.14,12,15.3,10.05,"no","jueves"
4.98,18.5,23.76,21.7,"no","jueves"
1.8,10.5,14.15,13.6166666666667,"no","viernes"
1.1,8,11.76,9.78333333333333,"no","viernes"
3.9,15,19.55,16.2833333333333,"no","miércoles"
2.25,10.5,14.16,10.85,"no","martes"
1.9,9.5,13.5,11.9,"no","sábado"
1.2,9,12.35,11.8833333333333,"no","viernes"
2.7,11,14.75,11.95,"no","martes"
3.6,16,20.75,18.7833333333333,"no","viernes"
1.3,6,8.75,5.13333333333333,"no","miércoles"
1.76,9.5,13.56,11.6833333333333,"no","viernes"
9.18,28,35.76,26.4833333333333,"yes","miércoles"
4.28,19.5,25.56,27.2833333333333,"no","martes"
1.2,15.5,21.6,25.8333333333333,"no","viernes"
2.48,12,15.96,15.5333333333333,"no","viernes"
8.5,27.5,31.8,23.6333333333333,"yes","miércoles"
0.94,9,12.36,12.9833333333333,"no","miércoles"
2.8,14,17.8,19.2166666666667,"no","miércoles"
9.6,27.5,41.19,16.9833333333333,"yes","viernes"
1.8,9.5,14.1,11.8833333333333,"no","martes"
1.68,7.5,10.8,7.96666666666667,"no","lunes"
1.8,10,14.15,12.9833333333333,"no","martes"
5.2,16.5,22.25,11.0166666666667,"no","sábado"
2.52,10.5,14.16,11.9,"no","jueves"
8.7,37,49.34,50.4,"yes","jueves"
11.9,44.5,62.19,56.1333333333333,"yes","jueves"
8.05,24,30.36,19.3166666666667,"yes","miércoles"
4.33,19,24.36,27.9166666666667,"no","viernes"
1.59,17,22.56,28.35,"no","jueves"
1.11,6,8.76,5.05,"no","sábado"
1.92,9.5,12,10.0666666666667,"no","miércoles"
5.7,18.5,23.75,18.7166666666667,"no","domingo"
1.3,7,10.35,6.5,"no","jueves"
1.95,7.5,10.56,5.78333333333333,"no","domingo"
2.6,13.5,17.75,16.25,"no","jueves"
3.04,13,17.16,14.3333333333333,"no","lunes"
1.1,6,8.3,6.13333333333333,"no","miércoles"
5.6,18.5,21.8,19.0666666666667,"yes","viernes"
0.85,6.5,9.36,7.31666666666667,"no","viernes"
3.57,15.5,20.16,16.2166666666667,"no","sábado"
2.4,14.5,18.3,21.85,"no","jueves"
1.5,10,14.15,13.35,"no","miércoles"
2.2,11.5,15.96,15.35,"no","lunes"
3.1,12.5,16.56,15.65,"no","domingo"
0.77,5.5,8.76,5.35,"no","miércoles"
3.9,17.5,20.8,24.05,"no","lunes"
1.5,8,11.75,10.05,"no","jueves"
0.98,6.5,9.05,7.01666666666667,"no","sábado"
1.21,6.5,9.36,6.73333333333333,"no","sábado"
2.15,10.5,15.38,13.6833333333333,"no","martes"
1.4,6.5,9.95,5.61666666666667,"no","miércoles"
5.4,17,21.95,12.5166666666667,"no","miércoles"
0.6,5.5,8.15,5.85,"no","miércoles"
4.9,17,23.5,16,"no","lunes"
8.2,27.5,34.55,26.9833333333333,"no","domingo"
2.51,18,23.16,28.3,"no","viernes"
1.2,7,9.95,7.61666666666667,"no","martes"
1.6,9.5,11.8,12.4333333333333,"no","viernes"
2.55,13,17.16,17.8833333333333,"no","sábado"
15.06,46,52.3,43,"yes","miércoles"
1.7,8.5,11.3,9.45,"no","jueves"
2.17,11,14.3,13.7333333333333,"no","jueves"
2.8,14,18.95,19.65,"no","jueves"
12.4,37.5,50.34,31.8333333333333,"yes","domingo"
1.3,7.5,9.8,8.83333333333333,"no","jueves"
0.93,7,9.96,8.45,"no","jueves"
9.55,28,32.6,21.9,"yes","viernes"
1.4,8,11.75,9.13333333333333,"no","miércoles"
3,12,15.95,11.55,"yes","miércoles"
0.8,6.5,9.35,6.7,"no","miércoles"
4.9,16,20.76,13.9833333333333,"no","lunes"
1.77,10.5,15.38,14.0333333333333,"no","martes"
1.7,8,10.8,8.95,"no","jueves"
4.8,16.5,21.36,14.9666666666667,"yes","lunes"
2.9,13.5,17.75,15.9,"yes","jueves"
5.1,16.5,20.3,13.15,"no","miércoles"
2.71,11.5,15.36,13.5666666666667,"no","lunes"
2.27,11,15.36,13.75,"no","lunes"
1.39,7.5,10.56,7.88333333333333,"no","viernes"
0.9,6.5,9.35,6.61666666666667,"no","jueves"
1.7,9,12.35,10.4166666666667,"no","viernes"
6.4,22.5,28.55,23.7666666666667,"no","viernes"
1.24,7,9.3,6.43333333333333,"no","sábado"
4.97,17.5,23.16,17.55,"no","martes"
0.81,10,14.16,15.2333333333333,"no","viernes"
0.6,6,8.75,6.53333333333333,"no","miércoles"
1,6.5,9.95,7.9,"no","jueves"
1.17,6.5,9.36,6.05,"no","martes"
1.34,7,9.96,7.53333333333333,"no","lunes"
5.8,18.5,23.75,18.3,"no","martes"
1.9,9,12.35,9.46666666666667,"no","miércoles"
1.56,9,12.36,12.2333333333333,"no","jueves"
1.6,10,14.16,13.2,"no","miércoles"
1.34,8.5,11.76,10.5,"no","sábado"
2.03,10.5,14.16,13.5333333333333,"no","sábado"
10.66,34,46.56,44.9833333333333,"yes","viernes"
1.3,7.5,11.15,7.96666666666667,"no","sábado"
2,11,15.36,14.9666666666667,"no","lunes"
1.8,9.5,13.5,10.25,"no","jueves"
1.6,8,10.3,8.85,"no","viernes"
2.82,13,17,16.85,"no","viernes"
3.38,14.5,18.17,19.1666666666667,"no","jueves"
4.9,17,21.3,13.9833333333333,"no","miércoles"
0.73,5.5,8.16,5.33333333333333,"no","miércoles"
10.41,33.5,46.06,40.4333333333333,"yes","jueves"
2.56,12.5,16.56,15.3833333333333,"no","martes"
2.2,11,14.76,13.1833333333333,"no","sábado"
2.1,9,12.35,8.36666666666667,"no","viernes"
10.5,31.5,39.35,24.85,"yes","domingo"
8.8,31,38.76,31.7166666666667,"no","sábado"
3.02,17,23.5,25.4833333333333,"no","viernes"
5.97,21,25.3,21.95,"no","miércoles"
1.9,11.5,15.3,16.25,"no","sábado"
1.2,7,9.95,7.25,"no","domingo"
1.02,6.5,9.36,7.33333333333333,"no","miércoles"
1.4,8,10.8,9.53333333333333,"no","lunes"
1.8,9,12.8,9.71666666666667,"no","miércoles"
3.99,15,21,16.9,"no","miércoles"
1.5,12.5,15.8,18.4833333333333,"no","viernes"
1.2,10,14.3,14.5,"no","miércoles"
1.6,9,12.85,11.5333333333333,"no","sábado"
1.1,6.5,9.36,7.13333333333333,"no","viernes"
0.58,5.5,8.76,5.81666666666667,"no","jueves"
11,35,50.46,29.5,"yes","lunes"
14.41,40,53.34,25.5166666666667,"yes","viernes"
5.6,18.5,23.75,22.6,"yes","martes"
6.1,18.5,23.75,11.6666666666667,"no","domingo"
2.78,14,18.96,19.3166666666667,"no","miércoles"
2.41,12.5,16.56,17.6666666666667,"no","miércoles"
1.04,5.5,8.76,5.05,"no","miércoles"
0.7,7.5,11,9.51666666666667,"no","jueves"
4.11,15,19.56,16.1833333333333,"no","jueves"
3.4,14,18.36,17.1166666666667,"no","lunes"
10.07,29,41.06,20.4,"yes","domingo"
1.1,7,9.95,7.81666666666667,"no","jueves"
2.9,10,13.55,8.35,"no","jueves"
3.8,18.5,24.35,26.5,"no","lunes"
3.8,14,18.35,15.1166666666667,"no","domingo"
3.55,17,22.56,20.9666666666667,"yes","viernes"
1.9,9.5,12.3,9.86666666666667,"no","martes"
3.6,17,21.95,23.6166666666667,"no","jueves"
4.5,23.5,29.75,34.1166666666667,"yes","jueves"
1.7,7,9.95,5.5,"no","martes"
4.2,18.5,24.35,30.1666666666667,"no","miércoles"
1.99,12,17.25,17.15,"no","lunes"
0.8,5.5,8.15,5.3,"no","lunes"
1.44,7.5,10.56,7.48333333333333,"no","miércoles"
2.2,10,12.8,10.3666666666667,"no","domingo"
1.17,6,8.3,5.83333333333333,"no","lunes"
2.2,11,14.3,13.0166666666667,"no","domingo"
4.2,16.5,21.35,20.0666666666667,"no","sábado"
1.94,8.5,11.76,7.81666666666667,"no","viernes"
4.41,17,21.8,18.05,"no","miércoles"
0.7,7.5,10.55,10.3,"no","jueves"
0.8,5.5,7.8,5.6,"no","sábado"
2.17,11.5,15.36,14.95,"no","miércoles"
0.7,5.5,8.16,5.73333333333333,"no","viernes"
2.2,10,14.15,10.8833333333333,"no","lunes"
2.07,8.5,12.25,8.56666666666667,"no","martes"
1.72,11,14.76,16.4333333333333,"no","jueves"
1.95,9.5,12.96,11.8,"no","martes"
4.45,17.5,23.5,17.7,"no","miércoles"
9.2,31,38.76,25.15,"yes","viernes"
0.93,6,8.8,5.88333333333333,"no","lunes"
4.7,24.5,30.95,38.5666666666667,"yes","jueves"
3.5,15,19.55,17.3166666666667,"no","jueves"
2.25,13,17.76,17.7666666666667,"no","martes"
1.2,6.5,8.8,5.38333333333333,"no","lunes"
1.93,9,12.96,10.35,"no","lunes"
1.22,6,9,5.15,"no","jueves"
1.61,9.5,12.8,11.4833333333333,"no","miércoles"
1.2,8,11.15,9.3,"no","jueves"
1.82,9,12.5,10.5166666666667,"no","jueves"
0.66,5.5,8.76,5.95,"no","jueves"
1,9,11.8,11.9666666666667,"no","viernes"
1.93,8.5,12.25,8.05,"no","jueves"
3.78,16,20.76,21.0166666666667,"no","jueves"
13.9,45,51.8,59.3833333333333,"yes","jueves"
4.34,17,21.96,19.0666666666667,"no","martes"
2.65,16,20.76,23.4166666666667,"no","sábado"
2.91,16,22.25,23.1666666666667,"no","jueves"
2.86,12.5,16.56,15.8666666666667,"no","viernes"
1.04,6.5,9.96,7.11666666666667,"no","viernes"
2.2,9.5,13.55,10.1166666666667,"no","martes"
4.25,17.5,20.8,22.0166666666667,"yes","miércoles"
2.9,19,24.35,31.05,"no","sábado"
1.5,8,11.15,9.05,"no","viernes"
3.6,16.5,20.8,23.8166666666667,"no","viernes"
0.8,6,8.3,6.46666666666667,"no","martes"
1.7,7.5,10.8,6.2,"no","viernes"
1.3,7.5,10.38,8.33333333333333,"no","jueves"
1.4,8,11.6,8.75,"no","sábado"
2.8,13.5,17.75,17.3166666666667,"no","viernes"
1.7,16.5,21.95,27.1166666666667,"no","jueves"
1.3,8,11,10.1,"no","viernes"
2.92,12,15.96,13.1,"no","jueves"
1.2,8.5,11.7,11.55,"no","jueves"
2.27,9.5,13.56,9.93333333333333,"no","lunes"
3.6,14,17,16.5666666666667,"no","miércoles"
3.99,17.5,22.56,22.25,"no","miércoles"
1.26,6.5,9.36,6.53333333333333,"no","domingo"
6.39,26,32.76,28.5,"no","viernes"
3.7,17.5,22.55,23.9,"no","jueves"
2.54,12,15.96,15.4833333333333,"no","viernes"
1.2,6.5,9.35,6.78333333333333,"no","viernes"
1.3,9,12.42,11.9166666666667,"no","miércoles"
1.6,8,11,7.6,"no","miércoles"
1.8,12,15.95,16.95,"no","viernes"
4.61,16,20,19.5333333333333,"no","viernes"
1.91,9.5,12.3,11.8833333333333,"no","miércoles"
1.3,8.5,11.3,11.0833333333333,"no","jueves"
1.4,9,11.88,12.6166666666667,"no","martes"
5.68,20,25.56,22,"no","viernes"
1.6,11,16,15.1833333333333,"no","miércoles"
2.09,11.5,15.36,15.1166666666667,"no","domingo"
1.2,6.5,9.3,6.85,"no","lunes"
0.9,6,8.75,6.63333333333333,"no","martes"
5.26,20.5,27.88,23.9,"yes","jueves"
1.3,6.5,9.35,5.8,"no","viernes"
1.37,6.5,9,5.18333333333333,"no","domingo"
8.85,26.5,40.01,19.85,"yes","martes"
3.3,20,26.15,32.3,"no","viernes"
1.34,6.5,8.8,7.01666666666667,"no","viernes"
1.56,7.5,9.68,7.4,"no","viernes"
0.7,6,8.8,6.6,"no","jueves"
3.22,14,18.36,16.8,"yes","martes"
2.42,9,12.96,7.61666666666667,"no","miércoles"
9.3,30,37.55,26.05,"yes","domingo"
2.05,8,10.3,5.76666666666667,"no","viernes"
0.9,8.5,11.3,11.2666666666667,"no","jueves"
4.8,16.5,20.3,14.9666666666667,"no","lunes"
3.48,14,17.05,16.1,"no","miércoles"
3.1,13,16.3,14.1166666666667,"yes","jueves"
0.65,6.5,9.96,8.53333333333333,"no","jueves"
14.44,43,50.3,35.55,"yes","lunes"
8.7,33,41.15,38.5333333333333,"no","miércoles"
1.1,6.5,9.95,7.3,"no","viernes"
3.35,12,15.96,12.3,"no","viernes"
1.5,7.5,11.15,9.21666666666667,"no","viernes"
2.55,11.5,15.3,15.4333333333333,"yes","martes"
3.76,14,18.36,15.05,"no","jueves"
1.3,8.5,11.27,11.1333333333333,"no","miércoles"
2.2,12,16.55,16.0333333333333,"no","miércoles"
1.27,7.5,10.56,8.56666666666667,"no","viernes"
2.21,9,12.36,7.3,"no","sábado"
1.69,10.5,13.57,14.9,"no","viernes"
4.3,16,20.76,18.15,"no","domingo"
1.4,9.5,13.5,12.4,"no","sábado"
2.41,11.5,15.36,13.8,"no","miércoles"
5.39,16.5,21.36,15.4,"no","jueves"
1.3,10,14.75,14.2833333333333,"no","lunes"
1.88,7.5,10.3,6.86666666666667,"no","sábado"
5.7,24,28.3,32.85,"yes","sábado"
1.46,7,10.56,6.96666666666667,"no","miércoles"
1.13,6.5,8.5,6.96666666666667,"no","viernes"
2.1,8,11.6,7.18333333333333,"no","jueves"
5.69,17.5,22.56,11.8,"no","viernes"
0.9,9.5,13.55,13.8666666666667,"no","viernes"
2.16,9.5,12.8,12.0666666666667,"no","jueves"
1,7.5,11,8.8,"no","viernes"
2.6,10.5,14.15,10.15,"no","viernes"
3.2,13,17.75,14.0833333333333,"no","jueves"
6.9,22.5,28.55,23.3833333333333,"yes","viernes"
4.9,17.5,22.55,18.8666666666667,"no","domingo"
5,18.5,23.75,17.7166666666667,"no","viernes"
2.8,11.5,14.3,12.5166666666667,"no","domingo"
1.65,7,10.38,6.11666666666667,"no","lunes"
1.56,7,9.3,6.91666666666667,"no","jueves"
4.71,18.5,23.76,20.7666666666667,"yes","jueves"
1.8,9.5,13.5,11,"no","miércoles"
0.86,5.5,7.8,5.4,"no","jueves"
0.66,7,10.56,8.5,"no","martes"
1.92,9.5,13.56,11.9833333333333,"no","jueves"
1.1,7,9.95,7.75,"no","miércoles"
6.3,23,27.8,32.2666666666667,"no","viernes"
3.66,13.5,17.76,14,"no","domingo"
1.4,7,9.95,7.95,"no","lunes"
2.16,11,14.76,12.4666666666667,"yes","sábado"
1,7,9.1,7.91666666666667,"no","sábado"
1.6,9.5,13.55,11.5666666666667,"no","miércoles"
11.88,34.5,41.8,27.75,"yes","domingo"
0.85,6.5,9.36,7.48333333333333,"no","sábado"
1.71,10,14.12,12.7166666666667,"no","miércoles"
2.9,11,14.75,9.41666666666667,"no","domingo"
11.3,36,45.35,41.3666666666667,"yes","jueves"
1.5,8,11.15,7.35,"no","lunes"
2.4,12.5,16.55,16.9333333333333,"no","miércoles"
2.41,12,14.63,14.5333333333333,"no","miércoles"
1.7,9.5,12.95,11.7333333333333,"no","sábado"
1.4,10.5,14.15,14.7166666666667,"no","viernes"
1.9,10,14.1,11.7166666666667,"no","lunes"
1.46,9,12.8,11,"no","miércoles"
1.83,8.5,12.36,9.21666666666667,"no","miércoles"
5.04,21,26.76,27.65,"no","jueves"
2.6,12,15.95,13.6,"no","domingo"
1,7.5,10.8,9.23333333333333,"no","sábado"
3.21,13.5,17.76,15.5666666666667,"no","jueves"
0.7,5.5,8.3,5.08333333333333,"no","martes"
8.9,29,36.35,28.1,"no","miércoles"
1.95,7.5,10.56,6.5,"no","sábado"
1.48,8.5,12.25,10.2666666666667,"no","jueves"
2.27,12.5,16.56,17.8666666666667,"no","martes"
2.23,14.5,17.3,21.3333333333333,"no","jueves"
5.23,25,32.16,37.25,"no","lunes"
2,11.5,15.35,15.4833333333333,"no","sábado"
2.26,12,15.96,14.6,"no","miércoles"
3.82,14.5,19.56,13.5,"no","lunes"
2.2,12,15.96,17.05,"no","jueves"
3.5,13.5,17.75,15.3666666666667,"no","domingo"
3.3,19.5,26,30.7333333333333,"no","jueves"
1.4,6.5,9.96,6.08333333333333,"no","martes"
3.12,13.5,17.76,16.4833333333333,"no","miércoles"
1.4,11.5,16.6,17.4833333333333,"no","jueves"
1.41,7,9.96,8.31666666666667,"no","jueves"
4,17.5,21.02,23.3,"no","martes"
2.3,13,17.75,19.2333333333333,"no","sábado"
1.2,8,11.16,9.71666666666667,"no","viernes"
1.37,10.5,14.16,15.0166666666667,"no","martes"
4.6,20,24.3,26.1,"no","sábado"
3.4,13,17.85,12.1833333333333,"no","jueves"
1.6,7.5,10.55,7.03333333333333,"no","jueves"
1.7,9,12.35,10.8833333333333,"no","sábado"
1.3,7.5,10.56,8.21666666666667,"no","viernes"
9.34,34.5,41.17,40.6833333333333,"yes","viernes"
1.07,8,11.76,10.55,"no","viernes"
7.15,23.5,29.76,23.9333333333333,"yes","jueves"
1.4,7,9.95,6.06666666666667,"no","sábado"
1.6,13.5,17.02,20.7,"no","viernes"
1.7,9,11.84,10.7,"no","sábado"
2.1,9,11.63,10.0666666666667,"no","jueves"
1.25,15,20.16,24.9666666666667,"no","viernes"
3.2,15.5,20.16,20.55,"no","viernes"
4.2,15,19.55,13.8666666666667,"no","domingo"
1.9,9,12.36,9.88333333333333,"no","jueves"
9.6,27.5,41.47,20.4333333333333,"yes","martes"
1.3,6.5,9.35,6.63333333333333,"no","viernes"
1.2,6.5,9.35,6.23333333333333,"no","viernes"
7.36,24,30.36,24.1333333333333,"no","lunes"
7.93,26.5,40,33.2666666666667,"yes","jueves"
5.3,17,20.3,14.8,"no","sábado"
5.7,19.5,26,21.0666666666667,"yes","jueves"
1.38,8,11.76,9.81666666666667,"no","martes"
2.03,7.5,10.56,6.16666666666667,"no","lunes"
1.87,15.5,19.9,24.1166666666667,"no","martes"
2.43,11,15.38,13.6,"no","lunes"
1.6,11,14.76,15.8333333333333,"no","miércoles"
2.81,12.5,17.25,14.9833333333333,"no","jueves"
5.5,19,24.35,17.65,"yes","viernes"
3.3,21,26.75,33.4666666666667,"no","miércoles"
0.85,6.5,9.3,7.4,"no","viernes"
2.73,12,15.96,15.15,"no","viernes"
2.8,18.5,24.75,29.6166666666667,"no","jueves"
0.9,14.5,19.55,23.85,"no","viernes"
1.2,8,11.15,9.86666666666667,"no","viernes"
1.2,8,10.8,10.7166666666667,"no","miércoles"
9.3,32,45.34,34.55,"yes","martes"
1.9,12,15.18,16.7833333333333,"no","martes"
2.8,15.5,20.15,22.05,"no","jueves"
0.6,6,8.75,7.01666666666667,"no","jueves"
0.96,6.5,9.36,6.55,"no","domingo"
3.4,17.5,22.56,23.95,"no","martes"
8.2,28,35.15,28.3833333333333,"no","jueves"
2.3,12.5,16.55,18.3166666666667,"no","jueves"
1.36,10.5,13.8,15.0833333333333,"no","martes"
1.76,9.5,12.96,12.5833333333333,"no","lunes"
3.58,13.5,17.76,15.55,"no","domingo"
0.6,6,8.3,7.35,"no","sábado"
2,9.5,12,9.7,"no","sábado"
1.3,9.5,13.55,13.5833333333333,"no","lunes"
2.7,12.5,16.55,16.1166666666667,"no","miércoles"
1.78,7.5,9.8,6.4,"no","viernes"
3.31,12.5,17.16,11.25,"no","martes"
2.22,12,15.96,17,"no","domingo"
1.6,14.5,19.55,23.5166666666667,"no","lunes"
7.8,23.5,29.75,19.2666666666667,"no","miércoles"
0.86,6,8.8,6.95,"no","domingo"
2.65,10.5,13.8,9.36666666666667,"no","domingo"
1.93,8,11.16,7.33333333333333,"no","sábado"
0.77,5.5,9.77,5.78333333333333,"no","viernes"
1.1,8.5,11.3,11.3166666666667,"no","viernes"
8.5,29.5,34.3,35.3833333333333,"no","lunes"
0.6,7,10.55,9.46666666666667,"no","miércoles"
2.1,11,14.75,14.3166666666667,"no","viernes"
3.14,11.5,14.8,12.4166666666667,"no","martes"
2.5,12.5,16.56,16.9166666666667,"no","viernes"
1.6,8,11.6,8.61666666666667,"no","miércoles"
0.91,6,8.76,5.83333333333333,"no","sábado"
17.1,48,54.3,33.5333333333333,"yes","domingo"
0.8,6,9.35,6.6,"no","lunes"
14.69,39.5,48.96,20.6,"no","martes"
1.8,8.5,11.3,8.6,"no","martes"
4.6,15.5,21,12.5833333333333,"no","jueves"
1.13,8,11.76,9.26666666666667,"no","miércoles"
1.03,6.5,9.36,7.16666666666667,"no","miércoles"
1.11,8.5,11.76,11.2833333333333,"no","sábado"
5.11,20.5,24.8,24.65,"yes","viernes"
3,22.5,29.15,37.6,"no","jueves"
2.69,11,14.3,11.95,"no","martes"
0.77,5.5,8.76,5.25,"no","miércoles"
3.8,22.5,29.15,35.0833333333333,"no","viernes"
2,8,10.3,7.91666666666667,"no","sábado"
2.16,10.5,13.8,11.6333333333333,"no","viernes"
3.2,11,14.76,8.13333333333333,"yes","miércoles"
2.88,11.5,15.36,12.2666666666667,"no","martes"
1.1,7,10.56,7.91666666666667,"no","lunes"
5.4,20,25.55,24.8666666666667,"yes","martes"
2.8,10.5,14.75,7.68333333333333,"no","sábado"
1.9,9,12.35,10.0166666666667,"no","sábado"
7.13,22.5,28.56,22.25,"yes","lunes"
1.2,8.5,11.75,11.7333333333333,"no","sábado"
1.96,9.5,12.96,10.8833333333333,"no","sábado"
4.63,19.5,26,25.85,"yes","sábado"
2.3,11,15.36,13.15,"no","miércoles"
14.13,39,48.36,23.7166666666667,"yes","domingo"
2.7,9.5,12,8.13333333333333,"no","sábado"
0.9,6,9.35,6.33333333333333,"no","miércoles"
